|dates|Holmes_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Holmes_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Holmes_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Holmes_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Holmes_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Holmes_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Holmes_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Holmes_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
