|dates|Charles_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Charles_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Charles_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Charles_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Charles_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Charles_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Charles_Maryland_UnitedStates.TotalPopulation.data|Charles_Maryland_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|163257.0|0
