|dates|Gonzales_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Gonzales_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Gonzales_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Gonzales_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Gonzales_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Gonzales_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Gonzales_Texas_UnitedStates.TotalPopulation.data|Gonzales_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|20837.0|0
