|dates|Broadwater_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Broadwater_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Broadwater_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Broadwater_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Broadwater_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Broadwater_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Broadwater_Montana_UnitedStates.TotalPopulation.data|Broadwater_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6237.0|0
