|dates|Sagadahoc_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sagadahoc_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sagadahoc_Maine_UnitedStates.NYT_ConfirmedDeaths.data|Sagadahoc_Maine_UnitedStates.NYT_ConfirmedDeaths.missing|Sagadahoc_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sagadahoc_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sagadahoc_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sagadahoc_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
