|dates|Somervell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Somervell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Somervell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Somervell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Somervell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Somervell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Somervell_Texas_UnitedStates.TotalPopulation.data|Somervell_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9128.0|0
