|dates|Marengo_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Marengo_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Marengo_Alabama_UnitedStates.NYT_ConfirmedDeaths.data|Marengo_Alabama_UnitedStates.NYT_ConfirmedDeaths.missing|Marengo_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Marengo_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Marengo_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Marengo_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
