|dates|Columbus_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Columbus_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Columbus_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Columbus_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Columbus_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Columbus_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Columbus_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Columbus_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-02|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-03|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-04|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-05|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-06|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-07|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-08|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-09|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-10|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-11|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-12|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-13|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-14|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-15|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-16|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-17|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-18|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-19|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-20|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-21|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-22|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-23|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-24|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-25|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-26|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-27|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-28|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-29|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-30|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-01-31|21720.0|0|1212.0|0|5.285190999476714|0|22932.0|0
0|2020-02-01|21952.5|0|1098.0|0|4.763454155007484|0|23050.5|0
0|2020-02-02|21952.5|0|1098.0|0|4.763454155007484|0|23050.5|0
0|2020-02-03|21952.5|0|1098.0|0|4.763454155007484|0|23050.5|0
0|2020-02-04|21952.5|0|1098.0|0|4.763454155007484|0|23050.5|0
0|2020-02-05|21952.5|0|1098.0|0|4.763454155007484|0|23050.5|0
0|2020-02-06|21952.5|0|1098.0|0|4.763454155007484|0|23050.5|0
0|2020-02-07|21952.5|0|1098.0|0|4.763454155007484|0|23050.5|0
0|2020-02-08|21952.5|0|1098.0|0|4.763454155007484|0|23050.5|0
0|2020-02-09|21952.5|0|1098.0|0|4.763454155007484|0|23050.5|0
0|2020-02-10|21952.5|0|1098.0|0|4.763454155007484|0|23050.5|0
