|dates|Beaver_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Beaver_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Beaver_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Beaver_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Beaver_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Beaver_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Beaver_Utah_UnitedStates.TotalPopulation.data|Beaver_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6710.0|0
