|dates|Davis_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Davis_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Davis_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Davis_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Davis_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Davis_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Davis_Utah_UnitedStates.TotalPopulation.data|Davis_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|355481.0|0
