|dates|Callaway_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Callaway_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Callaway_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Callaway_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Callaway_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Callaway_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Callaway_Missouri_UnitedStates.TotalPopulation.data|Callaway_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|44743.0|0
