|dates|York_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|York_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|York_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|York_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|York_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|York_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|York_SouthCarolina_UnitedStates.TotalPopulation.data|York_SouthCarolina_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|280979.0|0
