|dates|Washburn_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Washburn_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Washburn_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Washburn_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Washburn_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Washburn_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Washburn_Wisconsin_UnitedStates.TotalPopulation.data|Washburn_Wisconsin_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|15720.0|0
