|dates|Cibola_NewMexico_UnitedStates.BLS_EmployedPopulation.data|Cibola_NewMexico_UnitedStates.BLS_EmployedPopulation.missing|Cibola_NewMexico_UnitedStates.BLS_UnemployedPopulation.data|Cibola_NewMexico_UnitedStates.BLS_UnemployedPopulation.missing|Cibola_NewMexico_UnitedStates.BLS_UnemploymentRate.data|Cibola_NewMexico_UnitedStates.BLS_UnemploymentRate.missing|Cibola_NewMexico_UnitedStates.BLS_LaborForcePopulation.data|Cibola_NewMexico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-02|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-03|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-04|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-05|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-06|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-07|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-08|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-09|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-10|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-11|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-12|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-13|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-14|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-15|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-16|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-17|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-18|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-19|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-20|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-21|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-22|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-23|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-24|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-25|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-26|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-27|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-28|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-29|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-30|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-01-31|8428.0|0|596.0|0|6.6046099290780145|0|9024.0|0
0|2020-02-01|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-02|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-03|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-04|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-05|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-06|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-07|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-08|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-09|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-10|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-11|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-12|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-13|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-14|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-15|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-16|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-17|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-18|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-19|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-20|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-21|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-22|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-23|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-24|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-25|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-26|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-27|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-28|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-02-29|8412.0|0|585.5|0|6.507363156432342|0|8997.5|0
0|2020-03-01|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-02|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-03|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-04|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-05|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-06|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-07|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-08|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-09|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-10|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-11|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-12|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-13|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-14|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-15|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-16|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-17|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-18|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-19|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-20|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-21|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-22|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-23|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-24|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-25|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-26|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-27|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-28|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-29|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-30|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-03-31|8358.5|0|660.0|0|7.318290181294007|0|9018.5|0
0|2020-04-01|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-02|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-03|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-04|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-05|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-06|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-07|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-08|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-09|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-10|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-11|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-12|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-13|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-14|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-15|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-16|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-17|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-18|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-19|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-20|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-21|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-22|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-23|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-24|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-25|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-26|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-27|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-28|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-29|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-04-30|7952.0|0|721.5|0|8.318441229030956|0|8673.5|0
0|2020-05-01|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-02|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-03|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-04|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-05|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-06|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-07|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-08|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-09|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-10|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-11|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-12|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-13|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-14|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-15|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-16|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-17|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-18|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-19|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-20|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-21|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-22|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-23|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-24|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-25|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-26|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-27|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-28|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-29|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-30|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-05-31|7704.0|0|824.0|0|9.662288930581614|0|8528.0|0
0|2020-06-01|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-02|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-03|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-04|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-05|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-06|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-07|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-08|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-09|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-10|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-11|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-12|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-13|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-14|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-15|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-16|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-17|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-18|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-19|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-20|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-21|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-22|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-23|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-24|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-25|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-26|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-27|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-28|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-29|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-06-30|7744.0|0|986.0|0|11.294387170675831|0|8730.0|0
0|2020-07-01|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-02|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-03|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-04|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-05|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-06|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-07|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-08|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-09|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-10|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-11|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-12|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-13|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-14|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-15|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-16|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-17|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-18|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-19|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-20|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-21|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-22|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-23|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-24|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-25|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-26|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-27|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-28|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-29|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-30|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-07-31|7862.0|0|1277.0|0|13.973082394135025|0|9139.0|0
0|2020-08-01|8014.0|0|855.0|0|9.640320216484383|0|8869.0|0
0|2020-08-02|8014.0|0|855.0|0|9.640320216484383|0|8869.0|0
0|2020-08-03|8014.0|0|855.0|0|9.640320216484383|0|8869.0|0
0|2020-08-04|8014.0|0|855.0|0|9.640320216484383|0|8869.0|0
0|2020-08-05|8014.0|0|855.0|0|9.640320216484383|0|8869.0|0
0|2020-08-06|8014.0|0|855.0|0|9.640320216484383|0|8869.0|0
0|2020-08-07|8014.0|0|855.0|0|9.640320216484383|0|8869.0|0
0|2020-08-08|8014.0|0|855.0|0|9.640320216484383|0|8869.0|0
0|2020-08-09|8014.0|0|855.0|0|9.640320216484383|0|8869.0|0
0|2020-08-10|8014.0|0|855.0|0|9.640320216484383|0|8869.0|0
