|dates|Tuscaloosa_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Tuscaloosa_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Tuscaloosa_Alabama_UnitedStates.NYT_ConfirmedDeaths.data|Tuscaloosa_Alabama_UnitedStates.NYT_ConfirmedDeaths.missing|Tuscaloosa_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Tuscaloosa_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Tuscaloosa_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Tuscaloosa_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
