|dates|Iredell_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Iredell_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Iredell_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Iredell_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Iredell_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Iredell_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Iredell_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Iredell_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-02|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-03|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-04|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-05|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-06|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-07|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-08|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-09|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-10|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-11|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-12|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-13|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-14|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-15|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-16|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-17|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-18|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-19|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-20|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-21|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-22|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-23|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-24|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-25|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-26|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-27|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-28|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-29|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-30|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-01-31|87540.0|0|3306.5|0|3.639655903089277|0|90846.5|0
0|2020-02-01|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-02|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-03|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-04|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-05|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-06|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-07|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-08|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-09|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-10|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-11|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-12|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-13|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-14|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-15|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-16|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-17|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-18|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-19|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-20|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-21|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-22|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-23|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-24|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-25|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-26|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-27|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-28|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-02-29|88382.0|0|3097.5|0|3.386004514672686|0|91479.5|0
0|2020-03-01|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-02|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-03|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-04|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-05|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-06|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-07|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-08|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-09|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-10|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-11|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-12|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-13|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-14|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-15|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-16|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-17|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-18|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-19|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-20|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-21|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-22|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-23|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-24|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-25|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-26|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-27|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-28|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-29|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-30|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-03-31|84744.0|0|3410.0|0|3.868230596456202|0|88154.0|0
0|2020-04-01|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-02|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-03|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-04|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-05|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-06|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-07|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-08|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-09|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-10|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-11|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-12|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-13|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-14|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-15|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-16|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-17|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-18|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-19|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-20|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-21|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-22|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-23|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-24|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-25|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-26|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-27|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-28|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-29|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-04-30|72264.0|0|12190.5|0|14.434399587943805|0|84454.5|0
0|2020-05-01|74552.0|0|12617.0|0|14.474182335463295|0|87169.0|0
0|2020-05-02|74552.0|0|12617.0|0|14.474182335463295|0|87169.0|0
0|2020-05-03|74552.0|0|12617.0|0|14.474182335463295|0|87169.0|0
0|2020-05-04|74552.0|0|12617.0|0|14.474182335463295|0|87169.0|0
0|2020-05-05|74552.0|0|12617.0|0|14.474182335463295|0|87169.0|0
0|2020-05-06|74552.0|0|12617.0|0|14.474182335463295|0|87169.0|0
0|2020-05-07|74552.0|0|12617.0|0|14.474182335463295|0|87169.0|0
0|2020-05-08|74552.0|0|12617.0|0|14.474182335463295|0|87169.0|0
0|2020-05-09|74552.0|0|12617.0|0|14.474182335463295|0|87169.0|0
0|2020-05-10|74552.0|0|12617.0|0|14.474182335463295|0|87169.0|0
0|2020-05-11|74552.0|0|12617.0|0|14.474182335463295|0|87169.0|0
0|2020-05-12|74552.0|0|12617.0|0|14.474182335463295|0|87169.0|0
0|2020-05-13|74552.0|0|12617.0|0|14.474182335463295|0|87169.0|0
0|2020-05-14|74552.0|0|12617.0|0|14.474182335463295|0|87169.0|0
0|2020-05-15|74552.0|0|12617.0|0|14.474182335463295|0|87169.0|0
0|2020-05-16|74552.0|0|12617.0|0|14.474182335463295|0|87169.0|0
