|dates|Wayne_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wayne_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wayne_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wayne_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wayne_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wayne_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wayne_Missouri_UnitedStates.TotalPopulation.data|Wayne_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12873.0|0
