|dates|Audrain_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Audrain_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Audrain_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Audrain_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Audrain_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Audrain_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Audrain_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Audrain_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
