|dates|Nevada_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Nevada_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Nevada_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Nevada_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Nevada_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Nevada_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Nevada_California_UnitedStates.TotalPopulation.data|Nevada_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|99755.0|0
