|dates|Porter_Indiana_UnitedStates.AveragePrecipitationTotal.data|Porter_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Porter_Indiana_UnitedStates.AveragePrecipitation.data|Porter_Indiana_UnitedStates.AveragePrecipitation.missing|Porter_Indiana_UnitedStates.AverageWindDirection.data|Porter_Indiana_UnitedStates.AverageWindDirection.missing|Porter_Indiana_UnitedStates.AverageWindSpeed.data|Porter_Indiana_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|214.375|0|12.076388888888891|0
0|2020-01-02|0.0|0|0.0|0|207.3611111111111|0|12.243055555555557|0
0|2020-01-03|0.0|0|0.0|0|266.7708333333333|0|5.340277777777778|0
0|2020-01-04|0.0|0|0.0|0|301.4236111111111|0|8.756944444444445|0
0|2020-01-05|0.0|0|0.0|0|232.8472222222222|0|14.0625|0
0|2020-01-06|0.0|0|0.0|0|238.75|0|8.875|0
0|2020-01-07|0.0|0|0.0|0|213.33333333333334|0|9.708333333333334|0
0|2020-01-08|0.0|0|0.0|0|187.77777777777774|0|10.416666666666666|0
0|2020-01-09|0.0|0|0.0004166666666666667|0|170.0|0|16.229166666666668|0
0|2020-01-10|0.0004166666666666667|0|0.043409722222222225|0|163.11111111111111|0|7.143750000000001|0
0|2020-01-11|0.11|0|0.04286111111111112|0|246.21527777777774|0|14.379166666666665|0
0|2020-01-12|0.010416666666666666|0|0.0003125|0|201.78472222222226|0|6.739583333333333|0
0|2020-01-13|0.0008333333333333334|0|0.0004166666666666667|0|192.54166666666666|0|8.416666666666666|0
0|2020-01-14|0.0|0|0.0|0|162.43055555555554|0|7.215277777777778|0
0|2020-01-15|0.0|0|0.0007500000000000001|0|180.13194444444443|0|7.870138888888889|0
0|2020-01-16|0.0008333333333333334|0|0.0|0|266.11111111111114|0|10.888888888888891|0
0|2020-01-17|0.0|0|0.0|0|104.16666666666667|0|12.620833333333332|0
0|2020-01-18|0.0033333333333333335|0|0.016354166666666666|0|221.28472222222226|0|20.42361111111111|0
0|2020-01-19|0.006666666666666667|0|0.0|0|270.06944444444446|0|14.8125|0
0|2020-01-20|0.0|0|0.0|0|211.0|0|3.9694444444444446|0
0|2020-01-21|0.0|0|0.0|0|239.16666666666666|0|6.833333333333333|0
0|2020-01-22|0.0|0|0.0|0|182.5|0|10.208333333333334|0
0|2020-01-23|0.0|0|0.0014583333333333334|0|136.04166666666666|0|7.8125|0
0|2020-01-24|0.0027083333333333334|0|0.007534722222222223|0|126.10416666666669|0|6.8374999999999995|0
0|2020-01-25|0.0031249999999999997|0|0.0020208333333333332|0|242.6111111111111|0|11.695833333333335|0
0|2020-01-26|0.0025|0|0.0|0|252.43055555555554|0|10.993055555555557|0
0|2020-01-27|0.0|0|0.0001388888888888889|0|286.93253968253964|0|6.135515873015874|0
0|2020-01-28|0.0004166666666666667|0|0.0|0|214.35416666666666|0|4.584027777777777|0
0|2020-01-29|0.0|0|0.0|0|40.625|0|2.4375|0
0|2020-01-30|0.0|0|0.0|0|98.75|0|2.75|0
0|2020-01-31|0.0|0|0.0|0|103.68055555555556|0|3.5416666666666665|0
0|2020-02-01|0.0|0|0.0008333333333333334|0|221.3402777777778|0|11.49236111111111|0
0|2020-02-02|0.0008333333333333334|0|0.0|0|239.16666666666666|0|17.041666666666668|0
0|2020-02-03|0.0|0|0.0|0|125.41666666666667|0|4.916666666666667|0
0|2020-02-04|0.0|0|0.0|0|113.68055555555554|0|13.1875|0
0|2020-02-05|0.0|0|0.0|0|46.875|0|10.23611111111111|0
0|2020-02-06|0.0|0|0.0|0|54.201388888888886|0|7.690972222222221|0
0|2020-02-07|0.0|0|0.0051736111111111115|0|213.69791666666666|0|6.105902777777778|0
0|2020-02-08|0.0062499999999999995|0|0.0|0|185.38194444444446|0|5.364583333333333|0
0|2020-02-09|0.0|0|0.0008333333333333334|0|191.3888888888889|0|10.375|0
0|2020-02-10|0.0008333333333333334|0|0.0|0|262.0138888888889|0|6.545138888888888|0
0|2020-02-11|0.0|0|0.0|0|252.5|0|9.416666666666666|0
0|2020-02-12|0.0|0|0.000625|0|113.47222222222221|0|3.701388888888889|0
0|2020-02-13|0.0002777777777777778|0|0.0002777777777777778|0|293.4861111111111|0|11.615972222222224|0
0|2020-02-14|0.00020833333333333335|0|0.0|0|225.41666666666666|0|8.520833333333334|0
0|2020-02-15|0.0|0|0.0|0|198.75|0|11.625|0
0|2020-02-16|0.0|0|0.0|0|121.5138888888889|0|3.536805555555555|0
0|2020-02-17|0.0|0|0.013041666666666668|0|107.07638888888887|0|9.62013888888889|0
0|2020-02-18|0.008749999999999999|0|0.0004166666666666667|0|272.77777777777777|0|10.305555555555555|0
0|2020-02-19|0.0|0|0.0|0|253.54166666666666|0|6.583333333333333|0
0|2020-02-20|0.0|0|0.0|0|250.4861111111111|0|7.1805555555555545|0
0|2020-02-21|0.0|0|0.0|0|227.91666666666666|0|11.708333333333334|0
0|2020-02-22|0.0|0|0.0|0|209.58333333333334|0|10.583333333333334|0
0|2020-02-23|0.0|0|0.0|0|214.58333333333334|0|10.541666666666666|0
