|dates|Sumter_Florida_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Sumter_Florida_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Sumter_Florida_UnitedStates.Male_Total_Population.data|Sumter_Florida_UnitedStates.Male_Total_Population.missing|Sumter_Florida_UnitedStates.Female_Total_Population.data|Sumter_Florida_UnitedStates.Female_Total_Population.missing|Sumter_Florida_UnitedStates.MaleAndFemale_Under18_Population.data|Sumter_Florida_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-02-24|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-02-25|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-02-26|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-02-27|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-02-28|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-02-29|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-01|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-02|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-03|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-04|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-05|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-06|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-07|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-08|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-09|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-10|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-11|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-12|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-13|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-14|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-15|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-16|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-17|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-18|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-19|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-20|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-21|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-22|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-23|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-24|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-25|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-26|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-27|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-28|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-29|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-30|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-03-31|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-01|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-02|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-03|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-04|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-05|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-06|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-07|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-08|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-09|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-10|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-11|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-12|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-13|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-14|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-15|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-16|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-17|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-18|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-19|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-20|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-21|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-22|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-23|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-24|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-25|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-26|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-27|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-28|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-29|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-04-30|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-01|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-02|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-03|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-04|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-05|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-06|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-07|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-08|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-09|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-10|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-11|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-12|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-13|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-14|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-15|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-16|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-17|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-18|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-19|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-20|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-21|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-22|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-23|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-24|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-25|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-26|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-27|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-28|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-29|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-30|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-05-31|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-01|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-02|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-03|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-04|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-05|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-06|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-07|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-08|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-09|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-10|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-11|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-12|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-13|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-14|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-15|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-16|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-17|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-18|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-19|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-20|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-21|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-22|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-23|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-24|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-25|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-26|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-27|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-28|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-29|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-06-30|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-01|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-02|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-03|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-04|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-05|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-06|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-07|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-08|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-09|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-10|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-11|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-12|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-13|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-14|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-15|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-16|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-17|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-18|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-19|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-20|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-21|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-22|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-23|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-24|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-25|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-26|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-27|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-28|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-29|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-30|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-07-31|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-01|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-02|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-03|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-04|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-05|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-06|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-07|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-08|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-09|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-10|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-11|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-12|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-13|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-14|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-15|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-16|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-17|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-18|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-19|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-20|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-21|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-22|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-23|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-24|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-25|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-26|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-27|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-28|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-29|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-30|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-08-31|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-01|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-02|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-03|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-04|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-05|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-06|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-07|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-08|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-09|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-10|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-11|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-12|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-13|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-14|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-15|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-16|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-17|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-18|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-19|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-20|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-21|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-22|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-23|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-24|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-25|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-26|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-27|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-28|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-29|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-09-30|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-01|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-02|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-03|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-04|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-05|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-06|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-07|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-08|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-09|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-10|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-11|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-12|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-13|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-14|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-15|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-16|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-17|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-18|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-19|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-20|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-21|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-22|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-23|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-24|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-25|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-26|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-27|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-28|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-29|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-30|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-10-31|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-01|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-02|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-03|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-04|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-05|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-06|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-07|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-08|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-09|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-10|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-11|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-12|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-13|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-14|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-15|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-16|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-17|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-18|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-19|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-20|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-21|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-22|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-23|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-24|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-25|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-26|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-27|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-28|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-29|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-11-30|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-01|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-02|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-03|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-04|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-05|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-06|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-07|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-08|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-09|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-10|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-11|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-12|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-13|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-14|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-15|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-16|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-17|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-18|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-19|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-20|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-21|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-22|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-23|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-24|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-25|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-26|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-27|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-28|74146.0|0|64194.0|0|64560.0|0|9102.0|0
0|2020-12-29|74146.0|0|64194.0|0|64560.0|0|9102.0|0
