|dates|Crowley_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Crowley_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Crowley_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Crowley_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Crowley_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Crowley_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Crowley_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Crowley_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
