|dates|Alachua_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Alachua_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Alachua_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Alachua_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Alachua_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Alachua_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Alachua_Florida_UnitedStates.TotalPopulation.data|Alachua_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|269043.0|0
