|dates|Huntington_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Huntington_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Huntington_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Huntington_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Huntington_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Huntington_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Huntington_Indiana_UnitedStates.TotalPopulation.data|Huntington_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|36520.0|0
