|dates|Sedgwick_Colorado_UnitedStates.AveragePrecipitationTotal.data|Sedgwick_Colorado_UnitedStates.AveragePrecipitationTotal.missing|Sedgwick_Colorado_UnitedStates.AveragePrecipitation.data|Sedgwick_Colorado_UnitedStates.AveragePrecipitation.missing|Sedgwick_Colorado_UnitedStates.AverageWindDirection.data|Sedgwick_Colorado_UnitedStates.AverageWindDirection.missing|Sedgwick_Colorado_UnitedStates.AverageWindSpeed.data|Sedgwick_Colorado_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0003125|0|239.375|0|8.270833333333334|0
0|2020-01-02|0.00020833333333333335|0|0.0|0|280.9375|0|10.005208333333334|0
0|2020-01-03|0.0|0|0.0|0|266.5625|0|8.739583333333334|0
0|2020-01-04|0.0|0|0.0|0|202.5|0|8.526041666666666|0
0|2020-01-05|0.0|0|0.0|0|190.625|0|9.53125|0
0|2020-01-06|0.0|0|0.0|0|262.8645833333333|0|10.619791666666666|0
0|2020-01-07|0.0|0|0.0|0|200.625|0|6.583333333333333|0
0|2020-01-08|0.0|0|0.0|0|130.625|0|6.46875|0
0|2020-01-09|0.0|0|0.0|0|195.83333333333334|0|10.8125|0
0|2020-01-10|0.0|0|0.0008333333333333334|0|87.91666666666667|0|7.5625|0
0|2020-01-11|0.000625|0|0.0|0|93.64583333333333|0|3.3125|0
0|2020-01-12|0.0|0|0.0|0|119.79166666666667|0|2.3541666666666665|0
0|2020-01-13|0.0|0|0.0|0|171.35416666666666|0|4.65625|0
0|2020-01-14|0.0|0|0.0|0|90.10416666666667|0|4.885416666666667|0
0|2020-01-15|0.0|0|0.0|0|115.83333333333333|0|4.614583333333333|0
0|2020-01-16|0.0|0|0.0|0|124.79166666666667|0|9.291666666666666|0
0|2020-01-17|0.0|0|0.0|0|202.23958333333334|0|12.994791666666666|0
0|2020-01-18|0.0|0|0.0|0|261.875|0|11.015625|0
0|2020-01-19|0.0|0|0.0|0|253.4375|0|5.776041666666667|0
0|2020-01-20|0.0|0|0.0|0|160.52083333333334|0|5.895833333333333|0
0|2020-01-21|0.0|0|0.0|0|114.73958333333333|0|5.59375|0
0|2020-01-22|0.0|0|0.0|0|285.15625|0|11.541666666666666|0
0|2020-01-23|0.0|0|0.0|0|304.8958333333333|0|14.4375|0
0|2020-01-24|0.0|0|0.0|0|98.54166666666667|0|1.5520833333333333|0
0|2020-01-25|0.0|0|0.0|0|198.54166666666666|0|5.9375|0
0|2020-01-26|0.0|0|0.0|0|245.41666666666666|0|7.848958333333333|0
0|2020-01-27|0.0|0|0.0005208333333333333|0|47.395833333333336|0|2.875|0
0|2020-01-28|0.0008333333333333334|0|0.0|0|261.4583333333333|0|8.229166666666666|0
0|2020-01-29|0.0|0|0.0|0|231.875|0|5.203125|0
0|2020-01-30|0.0|0|0.0|0|273.28125|0|11.473958333333334|0
0|2020-01-31|0.0|0|0.0|0|269.84375|0|9.197916666666666|0
0|2020-02-01|0.0|0|0.0|0|247.08333333333334|0|10.484375|0
0|2020-02-02|0.0|0|0.0|0|154.6875|0|12.583333333333334|0
0|2020-02-03|0.0|0|0.0|0|42.291666666666664|0|19.375|0
0|2020-02-04|0.0|0|0.0|0|51.666666666666664|0|10.135416666666666|0
0|2020-02-05|0.0|0|0.0|0|231.45833333333334|0|7.291666666666667|0
0|2020-02-06|0.0|0|0.00010416666666666667|0|290.2083333333333|0|11.104166666666666|0
0|2020-02-07|0.00020833333333333335|0|0.00010416666666666667|0|299.4270833333333|0|11.140625|0
0|2020-02-08|0.0|0|0.0|0|122.44791666666667|0|6.958333333333333|0
0|2020-02-09|0.0|0|0.0|0|212.13541666666666|0|12.786458333333334|0
0|2020-02-10|0.0|0|0.0|0|265.7291666666667|0|10.208333333333334|0
0|2020-02-11|0.0|0|0.0|0|223.02083333333334|0|9.567708333333334|0
0|2020-02-12|0.0|0|0.0|0|114.27083333333333|0|12.739583333333334|0
0|2020-02-13|0.0|0|0.0|0|148.85416666666666|0|6.895833333333333|0
0|2020-02-14|0.0|0|0.0|0|149.16666666666666|0|6.494791666666667|0
0|2020-02-15|0.0|0|0.0|0|225.36458333333334|0|6.348958333333333|0
0|2020-02-16|0.0|0|0.0|0|241.14583333333334|0|7.71875|0
0|2020-02-17|0.0|0|0.0|0|175.41666666666666|0|10.479166666666666|0
0|2020-02-18|0.0|0|0.0|0|117.5|0|3.8645833333333335|0
0|2020-02-19|0.0|0|0.0|0|49.84375|0|9.723958333333334|0
0|2020-02-20|0.0|0|0.0|0|209.79166666666666|0|6.541666666666667|0
0|2020-02-21|0.0|0|0.0|0|168.125|0|4.28125|0
0|2020-02-22|0.0|0|0.0|0|199.47916666666666|0|5.796875|0
0|2020-02-23|0.0|0|0.0|0|77.60416666666667|0|7.6875|0
0|2020-02-24|0.0|0|0.0|0|206.97916666666666|0|11.84375|0
0|2020-02-25|0.0|0|0.0|0|245.83333333333334|0|19.3125|0
0|2020-02-26|0.0|0|0.0|0|228.75|0|6.010416666666667|0
0|2020-02-27|0.0|0|0.0|0|291.6666666666667|0|14.53125|0
0|2020-02-28|0.0|0|0.0|0|223.4375|0|8.739583333333334|0
0|2020-02-29|0.0|0|0.0|0|225.20833333333334|0|7.270833333333333|0
0|2020-03-01|0.0|0|0.0|0|103.85416666666667|0|10.71875|0
0|2020-03-02|0.0|0|0.0|0|207.29166666666666|0|10.875|0
0|2020-03-03|0.0|0|0.0|0|282.9166666666667|0|13.927083333333334|0
0|2020-03-04|0.0|0|0.0|0|258.5416666666667|0|14.739583333333334|0
0|2020-03-05|0.0|0|0.0|0|234.79166666666666|0|11.197916666666666|0
0|2020-03-06|0.0|0|0.0|0|138.33333333333334|0|6.447916666666667|0
0|2020-03-07|0.0|0|0.0|0|87.70833333333333|0|2.4479166666666665|0
0|2020-03-08|0.0|0|0.0|0|113.75|0|8.322916666666666|0
0|2020-03-09|0.0016666666666666668|0|0.0025|0|164.16666666666666|0|6.010416666666667|0
0|2020-03-10|0.0|0|0.0|0|137.44791666666666|0|6.338541666666667|0
0|2020-03-11|0.0|0|0.0003125|0|218.85416666666666|0|7.927083333333333|0
0|2020-03-12|0.00020833333333333335|0|0.0|0|276.3541666666667|0|13.010416666666666|0
0|2020-03-13|0.0|0|0.0021875000000000006|0|113.125|0|11.458333333333334|0
0|2020-03-14|0.00125|0|0.0|0|123.75|0|12.770833333333334|0
0|2020-03-15|0.0|0|0.0|0|156.14583333333334|0|12.729166666666666|0
0|2020-03-16|0.0|0|0.0|0|57.708333333333336|0|5.75|0
0|2020-03-17|0.0|0|0.0|0|143.95833333333334|0|10.552083333333334|0
0|2020-03-18|0.0|0|0.00010416666666666667|0|75.41666666666667|0|4.427083333333333|0
0|2020-03-19|0.000625|0|0.012916666666666674|0|28.75|0|24.28125|0
0|2020-03-20|0.0|0|0.008020833333333336|0|80.625|0|17.796875|0
0|2020-03-21|0.0|0|0.0|0|140.20833333333334|0|5.229166666666667|0
0|2020-03-22|0.0|0|0.0|0|170.72916666666666|0|6.125|0
0|2020-03-23|0.0|0|0.0|0|121.66666666666667|0|7.708333333333333|0
0|2020-03-24|0.0|0|0.0|0|202.08333333333334|0|9.489583333333334|0
0|2020-03-25|0.0|0|0.0|0|154.63541666666666|0|8.255208333333334|0
0|2020-03-26|0.0|0|0.0|0|80.41666666666667|0|6.375|0
0|2020-03-27|0.0|0|0.0003125|0|92.1875|0|4.75|0
0|2020-03-28|0.007291666666666666|0|0.019427083333333345|0|257.3958333333333|0|15.005208333333334|0
