|dates|Shelby_Iowa_UnitedStates.BLS_EmployedPopulation.data|Shelby_Iowa_UnitedStates.BLS_EmployedPopulation.missing|Shelby_Iowa_UnitedStates.BLS_UnemployedPopulation.data|Shelby_Iowa_UnitedStates.BLS_UnemployedPopulation.missing|Shelby_Iowa_UnitedStates.BLS_UnemploymentRate.data|Shelby_Iowa_UnitedStates.BLS_UnemploymentRate.missing|Shelby_Iowa_UnitedStates.BLS_LaborForcePopulation.data|Shelby_Iowa_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-02|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-03|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-04|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-05|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-06|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-07|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-08|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-09|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-10|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-11|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-12|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-13|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-14|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-15|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-16|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-17|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-18|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-19|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-20|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-21|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-22|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-23|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-24|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-25|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-26|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-27|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-28|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-29|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-30|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-01-31|6528.5|0|200.5|0|2.9796403626096004|0|6729.0|0
0|2020-02-01|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-02|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-03|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-04|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-05|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-06|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-07|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-08|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-09|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-10|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-11|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-12|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-13|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-14|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-15|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-16|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-17|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-18|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-19|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-20|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-21|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-22|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-23|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-24|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-25|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-26|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-27|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-28|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-02-29|6537.0|0|171.5|0|2.5564582246403815|0|6708.5|0
0|2020-03-01|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-02|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-03|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-04|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-05|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-06|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-07|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-08|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-09|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-10|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-11|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-12|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-13|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-14|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-15|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-16|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-17|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-18|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-19|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-20|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-21|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-22|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-23|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-24|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-25|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-26|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-27|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-28|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-29|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-30|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-03-31|6403.5|0|188.5|0|2.8595266990291264|0|6592.0|0
0|2020-04-01|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-02|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-03|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-04|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-05|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-06|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-07|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-08|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-09|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-10|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-11|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-12|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-13|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-14|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-15|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-16|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-17|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-18|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-19|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-20|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-21|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-22|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-23|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-24|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-25|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-26|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-27|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-28|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-29|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-04-30|6006.5|0|515.0|0|7.89695622172813|0|6521.5|0
0|2020-05-01|5923.0|0|336.0|0|5.3682696916440324|0|6259.0|0
0|2020-05-02|5923.0|0|336.0|0|5.3682696916440324|0|6259.0|0
0|2020-05-03|5923.0|0|336.0|0|5.3682696916440324|0|6259.0|0
0|2020-05-04|5923.0|0|336.0|0|5.3682696916440324|0|6259.0|0
0|2020-05-05|5923.0|0|336.0|0|5.3682696916440324|0|6259.0|0
0|2020-05-06|5923.0|0|336.0|0|5.3682696916440324|0|6259.0|0
0|2020-05-07|5923.0|0|336.0|0|5.3682696916440324|0|6259.0|0
