|dates|Garza_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Garza_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Garza_Texas_UnitedStates.Male_Total_Population.data|Garza_Texas_UnitedStates.Male_Total_Population.missing|Garza_Texas_UnitedStates.Female_Total_Population.data|Garza_Texas_UnitedStates.Female_Total_Population.missing|Garza_Texas_UnitedStates.MaleAndFemale_Under18_Population.data|Garza_Texas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-03-20|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-03-21|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-03-22|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-03-23|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-03-24|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-03-25|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-03-26|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-03-27|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-03-28|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-03-29|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-03-30|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-03-31|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-01|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-02|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-03|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-04|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-05|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-06|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-07|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-08|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-09|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-10|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-11|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-12|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-13|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-14|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-15|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-16|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-17|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-18|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-19|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-20|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-21|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-22|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-23|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-24|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-25|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-26|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-27|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-28|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-29|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-04-30|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-01|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-02|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-03|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-04|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-05|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-06|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-07|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-08|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-09|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-10|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-11|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-12|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-13|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-14|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-15|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-16|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-17|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-18|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-19|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-20|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-21|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-22|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-23|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-24|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-25|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-26|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-27|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-28|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-29|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-30|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-05-31|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-01|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-02|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-03|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-04|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-05|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-06|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-07|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-08|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-09|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-10|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-11|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-12|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-13|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-14|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-15|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-16|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-17|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-18|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-19|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-20|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-21|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-22|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-23|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-24|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-25|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-26|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-27|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-28|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-29|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-06-30|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-01|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-02|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-03|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-04|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-05|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-06|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-07|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-08|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-09|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-10|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-11|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-12|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-13|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-14|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-15|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-16|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-17|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-18|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-19|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-20|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-21|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-22|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-23|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-24|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-25|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-26|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-27|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-28|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-29|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-30|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-07-31|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-01|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-02|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-03|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-04|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-05|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-06|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-07|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-08|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-09|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-10|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-11|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-12|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-13|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-14|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-15|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-16|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-17|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-18|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-19|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-20|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-21|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-22|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-23|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-24|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-25|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-26|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-27|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-28|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-29|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-30|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-08-31|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-01|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-02|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-03|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-04|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-05|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-06|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-07|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-08|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-09|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-10|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-11|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-12|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-13|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-14|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-15|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-16|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-17|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-18|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-19|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-20|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-21|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-22|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-23|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-24|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-25|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-26|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-27|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-28|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-29|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-09-30|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-01|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-02|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-03|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-04|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-05|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-06|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-07|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-08|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-09|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-10|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-11|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-12|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-13|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-14|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-15|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-16|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-17|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-18|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-19|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-20|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-21|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-22|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-23|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-24|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-25|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-26|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-27|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-28|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-29|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-30|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-10-31|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-01|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-02|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-03|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-04|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-05|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-06|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-07|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-08|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-09|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-10|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-11|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-12|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-13|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-14|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-15|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-16|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-17|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-18|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-19|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-20|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-21|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-22|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-23|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-24|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-25|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-26|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-27|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-28|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-29|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-11-30|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-01|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-02|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-03|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-04|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-05|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-06|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-07|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-08|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-09|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-10|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-11|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-12|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-13|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-14|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-15|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-16|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-17|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-18|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-19|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-20|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-21|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-22|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-23|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-24|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-25|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-26|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-27|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-28|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-29|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-30|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2020-12-31|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2021-01-01|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2021-01-02|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2021-01-03|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2021-01-04|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2021-01-05|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2021-01-06|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2021-01-07|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2021-01-08|729.0|0|4355.0|0|2223.0|0|1115.0|0
0|2021-01-09|729.0|0|4355.0|0|2223.0|0|1115.0|0
