|dates|BigHorn_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|BigHorn_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|BigHorn_Wyoming_UnitedStates.NYT_ConfirmedDeaths.data|BigHorn_Wyoming_UnitedStates.NYT_ConfirmedDeaths.missing|BigHorn_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|BigHorn_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|BigHorn_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|BigHorn_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
