|dates|Autauga_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Autauga_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Autauga_Alabama_UnitedStates.NYT_ConfirmedDeaths.data|Autauga_Alabama_UnitedStates.NYT_ConfirmedDeaths.missing|Autauga_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Autauga_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Autauga_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Autauga_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
