|dates|Larue_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Larue_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Larue_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Larue_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Larue_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Larue_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Larue_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Larue_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
