|dates|Ferry_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ferry_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ferry_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ferry_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ferry_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ferry_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ferry_Washington_UnitedStates.TotalPopulation.data|Ferry_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7627.0|0
