|dates|Bourbon_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bourbon_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bourbon_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Bourbon_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Bourbon_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bourbon_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bourbon_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bourbon_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
