|dates|Jefferson_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Jefferson_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Jefferson_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Jefferson_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Jefferson_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Jefferson_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Jefferson_Missouri_UnitedStates.TotalPopulation.data|Jefferson_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|225081.0|0
