|dates|Decatur_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Decatur_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Decatur_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Decatur_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Decatur_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Decatur_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Decatur_Kansas_UnitedStates.TotalPopulation.data|Decatur_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2827.0|0
