|dates|Amherst_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Amherst_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Amherst_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Amherst_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Amherst_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Amherst_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Amherst_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Amherst_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
