|dates|Campbell_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Campbell_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Campbell_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Campbell_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Campbell_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Campbell_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Campbell_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Campbell_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-02|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-03|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-04|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-05|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-06|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-07|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-08|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-09|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-10|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-11|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-12|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-13|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-14|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-15|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-16|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-17|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-18|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-19|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-20|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-21|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-22|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-23|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-24|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-25|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-26|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-27|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-28|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-29|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-30|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-01-31|49117.0|0|1918.0|0|3.758205153326149|0|51035.0|0
0|2020-02-01|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-02|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-03|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-04|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-05|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-06|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-07|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-08|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-09|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-10|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-11|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-12|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-13|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-14|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-15|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-16|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-17|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-18|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-19|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-20|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-21|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-22|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-23|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-24|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-25|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-26|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-27|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-28|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-02-29|49345.0|0|1763.5|0|3.450502362620699|0|51108.5|0
0|2020-03-01|48706.5|0|2109.5|0|4.151251574307305|0|50816.0|0
0|2020-03-02|48706.5|0|2109.5|0|4.151251574307305|0|50816.0|0
0|2020-03-03|48706.5|0|2109.5|0|4.151251574307305|0|50816.0|0
0|2020-03-04|48706.5|0|2109.5|0|4.151251574307305|0|50816.0|0
0|2020-03-05|48706.5|0|2109.5|0|4.151251574307305|0|50816.0|0
0|2020-03-06|48706.5|0|2109.5|0|4.151251574307305|0|50816.0|0
0|2020-03-07|48706.5|0|2109.5|0|4.151251574307305|0|50816.0|0
0|2020-03-08|48706.5|0|2109.5|0|4.151251574307305|0|50816.0|0
0|2020-03-09|48706.5|0|2109.5|0|4.151251574307305|0|50816.0|0
0|2020-03-10|48706.5|0|2109.5|0|4.151251574307305|0|50816.0|0
0|2020-03-11|48706.5|0|2109.5|0|4.151251574307305|0|50816.0|0
0|2020-03-12|48706.5|0|2109.5|0|4.151251574307305|0|50816.0|0
0|2020-03-13|48706.5|0|2109.5|0|4.151251574307305|0|50816.0|0
0|2020-03-14|48706.5|0|2109.5|0|4.151251574307305|0|50816.0|0
0|2020-03-15|48706.5|0|2109.5|0|4.151251574307305|0|50816.0|0
0|2020-03-16|48706.5|0|2109.5|0|4.151251574307305|0|50816.0|0
0|2020-03-17|48706.5|0|2109.5|0|4.151251574307305|0|50816.0|0
0|2020-03-18|48706.5|0|2109.5|0|4.151251574307305|0|50816.0|0
0|2020-03-19|48706.5|0|2109.5|0|4.151251574307305|0|50816.0|0
0|2020-03-20|48706.5|0|2109.5|0|4.151251574307305|0|50816.0|0
0|2020-03-21|48706.5|0|2109.5|0|4.151251574307305|0|50816.0|0
0|2020-03-22|48706.5|0|2109.5|0|4.151251574307305|0|50816.0|0
0|2020-03-23|48706.5|0|2109.5|0|4.151251574307305|0|50816.0|0
