|dates|Marshall_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Marshall_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Marshall_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Marshall_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Marshall_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Marshall_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Marshall_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Marshall_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
