|dates|Daviess_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Daviess_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Daviess_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Daviess_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Daviess_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Daviess_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Daviess_Missouri_UnitedStates.TotalPopulation.data|Daviess_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8278.0|0
