|dates|Coleman_Texas_UnitedStates.BLS_EmployedPopulation.data|Coleman_Texas_UnitedStates.BLS_EmployedPopulation.missing|Coleman_Texas_UnitedStates.BLS_UnemployedPopulation.data|Coleman_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Coleman_Texas_UnitedStates.BLS_UnemploymentRate.data|Coleman_Texas_UnitedStates.BLS_UnemploymentRate.missing|Coleman_Texas_UnitedStates.BLS_LaborForcePopulation.data|Coleman_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-02|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-03|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-04|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-05|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-06|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-07|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-08|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-09|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-10|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-11|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-12|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-13|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-14|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-15|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-16|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-17|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-18|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-19|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-20|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-21|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-22|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-23|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-24|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-25|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-26|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-27|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-28|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-29|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-30|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-01-31|2730.5|0|136.0|0|4.74446188731903|0|2866.5|0
0|2020-02-01|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-02|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-03|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-04|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-05|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-06|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-07|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-08|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-09|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-10|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-11|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-12|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-13|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-14|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-15|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-16|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-17|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-18|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-19|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-20|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-21|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-22|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-23|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-24|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-25|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-26|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-27|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-28|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-02-29|2751.5|0|130.0|0|4.511539128925906|0|2881.5|0
0|2020-03-01|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-02|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-03|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-04|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-05|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-06|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-07|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-08|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-09|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-10|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-11|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-12|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-13|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-14|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-15|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-16|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-17|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-18|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-19|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-20|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-21|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-22|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-23|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-24|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-25|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-26|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-27|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-28|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-29|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-30|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-03-31|2667.5|0|195.0|0|6.812227074235808|0|2862.5|0
0|2020-04-01|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-02|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-03|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-04|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-05|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-06|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-07|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-08|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-09|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-10|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-11|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-12|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-13|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-14|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-15|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-16|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-17|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-18|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-19|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-20|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-21|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-22|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-23|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-24|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-25|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-26|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-27|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-28|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-29|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-04-30|2331.0|0|292.0|0|11.132291269538696|0|2623.0|0
0|2020-05-01|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-02|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-03|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-04|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-05|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-06|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-07|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-08|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-09|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-10|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-11|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-12|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-13|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-14|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-15|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-16|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-17|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-18|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-19|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-20|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-21|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-22|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-23|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-24|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-25|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-26|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-27|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
0|2020-05-28|2519.0|0|263.0|0|9.453630481667865|0|2782.0|0
