|dates|Skagit_Washington_UnitedStates.BLS_EmployedPopulation.data|Skagit_Washington_UnitedStates.BLS_EmployedPopulation.missing|Skagit_Washington_UnitedStates.BLS_UnemployedPopulation.data|Skagit_Washington_UnitedStates.BLS_UnemployedPopulation.missing|Skagit_Washington_UnitedStates.BLS_UnemploymentRate.data|Skagit_Washington_UnitedStates.BLS_UnemploymentRate.missing|Skagit_Washington_UnitedStates.BLS_LaborForcePopulation.data|Skagit_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-02|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-03|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-04|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-05|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-06|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-07|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-08|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-09|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-10|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-11|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-12|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-13|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-14|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-15|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-16|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-17|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-18|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-19|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-20|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-21|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-22|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-23|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-24|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-25|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-26|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-27|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-28|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-29|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-30|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-01-31|59516.0|0|4045.0|0|6.363965324648762|0|63561.0|0
0|2020-02-01|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-02|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-03|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-04|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-05|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-06|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-07|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-08|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-09|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-10|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-11|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-12|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-13|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-14|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-15|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-16|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-17|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-18|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-19|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-20|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-21|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-22|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-23|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-24|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-25|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-26|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-27|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-28|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-02-29|59726.0|0|3771.5|0|5.939603921414229|0|63497.5|0
0|2020-03-01|59073.0|0|3551.0|0|5.67035002554931|0|62624.0|0
0|2020-03-02|59073.0|0|3551.0|0|5.67035002554931|0|62624.0|0
0|2020-03-03|59073.0|0|3551.0|0|5.67035002554931|0|62624.0|0
0|2020-03-04|59073.0|0|3551.0|0|5.67035002554931|0|62624.0|0
0|2020-03-05|59073.0|0|3551.0|0|5.67035002554931|0|62624.0|0
0|2020-03-06|59073.0|0|3551.0|0|5.67035002554931|0|62624.0|0
0|2020-03-07|59073.0|0|3551.0|0|5.67035002554931|0|62624.0|0
0|2020-03-08|59073.0|0|3551.0|0|5.67035002554931|0|62624.0|0
0|2020-03-09|59073.0|0|3551.0|0|5.67035002554931|0|62624.0|0
0|2020-03-10|59073.0|0|3551.0|0|5.67035002554931|0|62624.0|0
0|2020-03-11|59073.0|0|3551.0|0|5.67035002554931|0|62624.0|0
0|2020-03-12|59073.0|0|3551.0|0|5.67035002554931|0|62624.0|0
0|2020-03-13|59073.0|0|3551.0|0|5.67035002554931|0|62624.0|0
0|2020-03-14|59073.0|0|3551.0|0|5.67035002554931|0|62624.0|0
0|2020-03-15|59073.0|0|3551.0|0|5.67035002554931|0|62624.0|0
