|dates|Fairfield_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Fairfield_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Fairfield_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Fairfield_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Fairfield_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Fairfield_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Fairfield_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Fairfield_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
