|dates|Hartley_Texas_UnitedStates.BLS_EmployedPopulation.data|Hartley_Texas_UnitedStates.BLS_EmployedPopulation.missing|Hartley_Texas_UnitedStates.BLS_UnemployedPopulation.data|Hartley_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Hartley_Texas_UnitedStates.BLS_UnemploymentRate.data|Hartley_Texas_UnitedStates.BLS_UnemploymentRate.missing|Hartley_Texas_UnitedStates.BLS_LaborForcePopulation.data|Hartley_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-17|2636.0|0|65.0|0|2.4065161051462423|0|2701.0|0
0|2020-03-18|2636.0|0|65.0|0|2.4065161051462423|0|2701.0|0
0|2020-03-19|2636.0|0|65.0|0|2.4065161051462423|0|2701.0|0
0|2020-03-20|2636.0|0|65.0|0|2.4065161051462423|0|2701.0|0
0|2020-03-21|2636.0|0|65.0|0|2.4065161051462423|0|2701.0|0
0|2020-03-22|2636.0|0|65.0|0|2.4065161051462423|0|2701.0|0
0|2020-03-23|2636.0|0|65.0|0|2.4065161051462423|0|2701.0|0
0|2020-03-24|2636.0|0|65.0|0|2.4065161051462423|0|2701.0|0
0|2020-03-25|2636.0|0|65.0|0|2.4065161051462423|0|2701.0|0
0|2020-03-26|2636.0|0|65.0|0|2.4065161051462423|0|2701.0|0
0|2020-03-27|2636.0|0|65.0|0|2.4065161051462423|0|2701.0|0
0|2020-03-28|2636.0|0|65.0|0|2.4065161051462423|0|2701.0|0
0|2020-03-29|2636.0|0|65.0|0|2.4065161051462423|0|2701.0|0
0|2020-03-30|2636.0|0|65.0|0|2.4065161051462423|0|2701.0|0
0|2020-03-31|2636.0|0|65.0|0|2.4065161051462423|0|2701.0|0
0|2020-04-01|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-02|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-03|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-04|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-05|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-06|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-07|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-08|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-09|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-10|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-11|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-12|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-13|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-14|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-15|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-16|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-17|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-18|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-19|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-20|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-21|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-22|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-23|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-24|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-25|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-26|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-27|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-28|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-29|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-04-30|2349.5|0|59.5|0|2.469904524699045|0|2409.0|0
0|2020-05-01|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-02|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-03|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-04|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-05|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-06|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-07|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-08|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-09|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-10|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-11|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-12|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-13|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-14|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-15|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-16|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-17|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-18|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-19|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-20|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-21|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-22|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-23|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-24|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-25|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-26|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-27|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-28|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-29|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-30|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-05-31|2474.0|0|59.0|0|2.329253849190683|0|2533.0|0
0|2020-06-01|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-02|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-03|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-04|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-05|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-06|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-07|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-08|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-09|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-10|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-11|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-12|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-13|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-14|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-15|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-16|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-17|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-18|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-19|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-20|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-21|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-22|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-23|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-24|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-25|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-26|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-27|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-28|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-29|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-06-30|2559.0|0|69.0|0|2.625570776255708|0|2628.0|0
0|2020-07-01|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-02|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-03|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-04|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-05|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-06|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-07|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-08|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-09|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-10|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-11|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-12|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-13|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-14|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-15|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-16|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-17|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-18|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-19|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-20|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-21|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-22|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-23|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-24|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-25|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-26|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-27|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-28|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-29|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-30|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-07-31|2579.0|0|66.0|0|2.495274102079395|0|2645.0|0
0|2020-08-01|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-02|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-03|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-04|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-05|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-06|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-07|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-08|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-09|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-10|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-11|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-12|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-13|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-14|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-15|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-16|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-17|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-18|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-19|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-20|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-21|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-22|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-23|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-24|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-25|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-26|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-27|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-28|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-29|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-30|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-08-31|2683.0|0|41.0|0|1.5051395007342143|0|2724.0|0
0|2020-09-01|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-02|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-03|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-04|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-05|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-06|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-07|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-08|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-09|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-10|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-11|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-12|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-13|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-14|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-15|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-16|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-17|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-18|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-19|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-20|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-21|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-22|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-23|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-24|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-25|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-26|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-27|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-28|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-29|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-09-30|2580.0|0|49.0|0|1.8638265500190185|0|2629.0|0
0|2020-10-01|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-02|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-03|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-04|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-05|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-06|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-07|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-08|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-09|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-10|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-11|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-12|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-13|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-14|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-15|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-16|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-17|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-18|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-19|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-20|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-21|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-22|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-23|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-24|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-25|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-26|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-27|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-28|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-29|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-30|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-10-31|2675.0|0|46.0|0|1.6905549430356486|0|2721.0|0
0|2020-11-01|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-02|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-03|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-04|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-05|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-06|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-07|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-08|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-09|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-10|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-11|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-12|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-13|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-14|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-15|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-16|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-17|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-18|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-19|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-20|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-21|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-22|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-23|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-24|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-25|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-26|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-27|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-28|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-29|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-11-30|2581.0|0|50.0|0|1.9004180919802356|0|2631.0|0
0|2020-12-01|2591.0|0|46.0|0|1.7444065225635192|0|2637.0|0
0|2020-12-02|2591.0|0|46.0|0|1.7444065225635192|0|2637.0|0
0|2020-12-03|2591.0|0|46.0|0|1.7444065225635192|0|2637.0|0
0|2020-12-04|2591.0|0|46.0|0|1.7444065225635192|0|2637.0|0
0|2020-12-05|2591.0|0|46.0|0|1.7444065225635192|0|2637.0|0
