|dates|Ida_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ida_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ida_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ida_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ida_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ida_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ida_Iowa_UnitedStates.TotalPopulation.data|Ida_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6860.0|0
