|dates|ManassasPark_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|ManassasPark_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|ManassasPark_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|ManassasPark_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|ManassasPark_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|ManassasPark_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|ManassasPark_Virginia_UnitedStates.TotalPopulation.data|ManassasPark_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|17478.0|0
