|dates|Stewart_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Stewart_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Stewart_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Stewart_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Stewart_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Stewart_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Stewart_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Stewart_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
