|dates|Reagan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Reagan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Reagan_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Reagan_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Reagan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Reagan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Reagan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Reagan_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
