|dates|Sampson_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sampson_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sampson_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sampson_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sampson_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sampson_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sampson_NorthCarolina_UnitedStates.TotalPopulation.data|Sampson_NorthCarolina_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|63531.0|0
