|dates|NewportNews_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|NewportNews_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|NewportNews_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|NewportNews_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|NewportNews_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|NewportNews_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|NewportNews_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|NewportNews_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
