|dates|Niagara_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Niagara_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Niagara_NewYork_UnitedStates.NYT_ConfirmedDeaths.data|Niagara_NewYork_UnitedStates.NYT_ConfirmedDeaths.missing|Niagara_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Niagara_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Niagara_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Niagara_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
