|dates|Sauk_Wisconsin_UnitedStates.BLS_EmployedPopulation.data|Sauk_Wisconsin_UnitedStates.BLS_EmployedPopulation.missing|Sauk_Wisconsin_UnitedStates.BLS_UnemployedPopulation.data|Sauk_Wisconsin_UnitedStates.BLS_UnemployedPopulation.missing|Sauk_Wisconsin_UnitedStates.BLS_UnemploymentRate.data|Sauk_Wisconsin_UnitedStates.BLS_UnemploymentRate.missing|Sauk_Wisconsin_UnitedStates.BLS_LaborForcePopulation.data|Sauk_Wisconsin_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-02|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-03|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-04|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-05|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-06|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-07|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-08|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-09|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-10|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-11|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-12|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-13|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-14|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-15|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-16|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-17|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-18|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-19|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-20|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-21|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-22|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-23|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-24|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-25|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-26|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-27|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-28|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-29|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-30|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-01-31|33579.5|0|1324.0|0|3.793315856575988|0|34903.5|0
0|2020-02-01|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-02|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-03|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-04|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-05|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-06|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-07|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-08|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-09|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-10|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-11|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-12|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-13|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-14|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-15|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-16|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-17|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-18|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-19|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-20|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-21|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-22|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-23|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-24|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-25|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-26|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-27|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-28|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-02-29|33299.5|0|1275.5|0|3.6890817064352857|0|34575.0|0
0|2020-03-01|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-02|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-03|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-04|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-05|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-06|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-07|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-08|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-09|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-10|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-11|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-12|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-13|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-14|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-15|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-16|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-17|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-18|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-19|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-20|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-21|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-22|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-23|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-24|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-25|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-26|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-27|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-28|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-29|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-30|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-03-31|33430.5|0|1204.0|0|3.476302530713595|0|34634.5|0
0|2020-04-01|28436.0|0|7704.0|0|21.317100166021028|0|36140.0|0
0|2020-04-02|28436.0|0|7704.0|0|21.317100166021028|0|36140.0|0
0|2020-04-03|28436.0|0|7704.0|0|21.317100166021028|0|36140.0|0
0|2020-04-04|28436.0|0|7704.0|0|21.317100166021028|0|36140.0|0
0|2020-04-05|28436.0|0|7704.0|0|21.317100166021028|0|36140.0|0
0|2020-04-06|28436.0|0|7704.0|0|21.317100166021028|0|36140.0|0
0|2020-04-07|28436.0|0|7704.0|0|21.317100166021028|0|36140.0|0
0|2020-04-08|28436.0|0|7704.0|0|21.317100166021028|0|36140.0|0
