|dates|Natrona_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Natrona_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Natrona_Wyoming_UnitedStates.NYT_ConfirmedDeaths.data|Natrona_Wyoming_UnitedStates.NYT_ConfirmedDeaths.missing|Natrona_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Natrona_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Natrona_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Natrona_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
