|dates|Goodhue_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Goodhue_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Goodhue_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Goodhue_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Goodhue_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Goodhue_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Goodhue_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Goodhue_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
