|dates|Bath_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bath_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bath_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Bath_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Bath_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bath_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bath_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bath_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
