|dates|Sussex_Delaware_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sussex_Delaware_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sussex_Delaware_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sussex_Delaware_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sussex_Delaware_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sussex_Delaware_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sussex_Delaware_UnitedStates.TotalPopulation.data|Sussex_Delaware_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|234225.0|0
