|dates|Highland_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Highland_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Highland_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Highland_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Highland_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Highland_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Highland_Ohio_UnitedStates.TotalPopulation.data|Highland_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|43161.0|0
