|dates|Reno_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Reno_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Reno_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Reno_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Reno_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Reno_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Reno_Kansas_UnitedStates.TotalPopulation.data|Reno_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|61998.0|0
