|dates|DeafSmith_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|DeafSmith_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|DeafSmith_Texas_UnitedStates.NYT_ConfirmedDeaths.data|DeafSmith_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|DeafSmith_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|DeafSmith_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|DeafSmith_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|DeafSmith_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
