|dates|Canyon_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Canyon_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Canyon_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Canyon_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Canyon_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Canyon_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Canyon_Idaho_UnitedStates.TotalPopulation.data|Canyon_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|229849.0|0
