|dates|GrandTraverse_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|GrandTraverse_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|GrandTraverse_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|GrandTraverse_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|GrandTraverse_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|GrandTraverse_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|GrandTraverse_Michigan_UnitedStates.TotalPopulation.data|GrandTraverse_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|93088.0|0
