|dates|Blanco_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Blanco_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Blanco_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Blanco_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Blanco_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Blanco_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Blanco_Texas_UnitedStates.TotalPopulation.data|Blanco_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11931.0|0
