|dates|Koochiching_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Koochiching_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Koochiching_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Koochiching_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Koochiching_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Koochiching_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Koochiching_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Koochiching_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
