|dates|Grand_Colorado_UnitedStates.BLS_EmployedPopulation.data|Grand_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Grand_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Grand_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Grand_Colorado_UnitedStates.BLS_UnemploymentRate.data|Grand_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Grand_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Grand_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-02|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-03|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-04|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-05|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-06|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-07|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-08|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-09|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-10|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-11|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-12|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-13|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-14|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-15|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-16|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-17|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-18|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-19|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-20|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-21|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-22|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-23|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-24|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-25|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-26|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-27|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-28|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-29|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-30|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-01-31|10184.5|0|237.0|0|2.2741447968142783|0|10421.5|0
0|2020-02-01|10129.0|0|228.5|0|2.2061308230750662|0|10357.5|0
0|2020-02-02|10129.0|0|228.5|0|2.2061308230750662|0|10357.5|0
0|2020-02-03|10129.0|0|228.5|0|2.2061308230750662|0|10357.5|0
0|2020-02-04|10129.0|0|228.5|0|2.2061308230750662|0|10357.5|0
0|2020-02-05|10129.0|0|228.5|0|2.2061308230750662|0|10357.5|0
0|2020-02-06|10129.0|0|228.5|0|2.2061308230750662|0|10357.5|0
0|2020-02-07|10129.0|0|228.5|0|2.2061308230750662|0|10357.5|0
