|dates|Quay_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Quay_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Quay_NewMexico_UnitedStates.NYT_ConfirmedDeaths.data|Quay_NewMexico_UnitedStates.NYT_ConfirmedDeaths.missing|Quay_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Quay_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Quay_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Quay_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
