|dates|Eagle_Colorado_UnitedStates.BLS_EmployedPopulation.data|Eagle_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Eagle_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Eagle_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Eagle_Colorado_UnitedStates.BLS_UnemploymentRate.data|Eagle_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Eagle_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Eagle_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-02|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-03|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-04|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-05|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-06|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-07|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-08|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-09|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-10|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-11|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-12|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-13|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-14|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-15|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-16|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-17|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-18|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-19|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-20|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-21|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-22|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-23|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-24|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-25|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-26|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-27|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-28|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-29|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-30|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-01-31|38349.5|0|801.5|0|2.047201859467191|0|39151.0|0
0|2020-02-01|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-02|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-03|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-04|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-05|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-06|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-07|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-08|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-09|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-10|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-11|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-12|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-13|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-14|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-15|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-16|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-17|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-18|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-19|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-20|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-21|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-22|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-23|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-24|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-25|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-26|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-27|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-28|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-02-29|38116.0|0|794.0|0|2.0406065278848624|0|38910.0|0
0|2020-03-01|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-02|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-03|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-04|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-05|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-06|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-07|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-08|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-09|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-10|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-11|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-12|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-13|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-14|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-15|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-16|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-17|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-18|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-19|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-20|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-21|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-22|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-23|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-24|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-25|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-26|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-27|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-28|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-29|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-30|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-03-31|35700.5|0|1366.0|0|3.6852683690124506|0|37066.5|0
0|2020-04-01|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-02|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-03|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-04|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-05|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-06|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-07|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-08|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-09|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-10|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-11|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-12|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-13|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-14|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-15|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-16|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-17|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-18|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-19|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-20|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-21|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-22|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-23|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-24|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-25|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-26|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-27|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-28|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-29|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-04-30|27481.0|0|7623.0|0|21.715474020054696|0|35104.0|0
0|2020-05-01|27506.0|0|7598.0|0|21.64425706472197|0|35104.0|0
0|2020-05-02|27506.0|0|7598.0|0|21.64425706472197|0|35104.0|0
0|2020-05-03|27506.0|0|7598.0|0|21.64425706472197|0|35104.0|0
